reach_id,region,original_facc,corrected_facc,delta,delta_pct,n_rch_up,correction_type
13274400141,AF,27214.4552,40068.1797,12853.7245,47.23,2,junction_floor
13275100051,AF,1394189.7558,1656404.6082,262214.8524,18.81,2,junction_floor
13275600261,AF,23972.9832,30456.7283,6483.7451,27.05,2,junction_floor
13275700011,AF,274084.7693,302413.4705,28328.7012,10.34,2,junction_floor
13275700041,AF,251354.9471,1458334.2236,1206979.2765,480.19,2,junction_floor
13275700081,AF,1329467.75,1580821.8221,251354.0721,18.91,2,junction_floor
13275700321,AF,251354.9471,502709.8942,251354.9471,100.0,2,junction_floor
13275700181,AF,502709.8942,1569273.9471,1066564.0529,212.16,2,junction_floor
13275900011,AF,1259656.625,1309583.9844,49927.3594,3.96,2,junction_floor
13275900101,AF,1249688.6638,1369026.2344,119337.5706,9.55,2,junction_floor
13275900041,AF,1257554.5579,1505342.2732,247787.7154,19.7,2,junction_floor
13276100391,AF,89338.1489,110184.7129,20846.564,23.33,2,junction_floor
13276200041,AF,18429.0095,19368.2485,939.239,5.1,2,junction_floor
13276300401,AF,5023.0143,6868.454,1845.4397,36.74,2,junction_floor
13279100071,AF,1011475.7716,1070290.3594,58814.5878,5.81,2,junction_floor
13279200011,AF,59306.4219,78646.3008,19339.8789,32.61,2,junction_floor
13279200711,AF,13658.6293,17848.6421,4190.0128,30.68,2,junction_floor
13279300031,AF,957056.5746,1162484.2981,205427.7235,21.46,2,junction_floor
13279300061,AF,949635.5596,965256.5155,15620.956,1.64,2,junction_floor
13279300341,AF,10028.5068,20043.2168,10014.71,99.86,2,junction_floor
13279300141,AF,932008.6545,938383.3325,6374.678,0.68,2,junction_floor
13279300241,AF,914223.4379,965431.7773,51208.3395,5.6,2,junction_floor
13279400181,AF,32285.3161,40109.3472,7824.0311,24.23,2,junction_floor
13279400861,AF,2617.4166,3175.5073,558.0908,21.32,2,junction_floor
13279400261,AF,33833.3356,56334.9898,22501.6542,66.51,2,junction_floor
13279400481,AF,22711.5406,29552.2559,6840.7153,30.12,2,junction_floor
13279400561,AF,9867.9024,11505.6562,1637.7538,16.6,2,junction_floor
13279800291,AF,12278.5091,13686.9492,1408.4401,11.47,2,junction_floor
13281000011,AF,264442.125,292782.6836,28340.5586,10.72,2,junction_floor
13281000041,AF,262320.6236,277229.9931,14909.3694,5.68,2,junction_floor
13281000051,AF,260804.1815,521470.75,260666.5685,99.95,2,junction_floor
13287000151,AF,120647.9453,133247.0625,12599.1172,10.44,2,junction_floor
13294300091,AF,89380.6536,201011.249,111630.5954,124.89,2,junction_floor
13294500043,AF,73044.7913,125886.0058,52841.2145,72.34,2,junction_floor
13294900131,AF,23638.3599,36525.918,12887.558,54.52,2,junction_floor
13295900093,AF,197739.4907,395982.2812,198242.7906,100.25,2,junction_floor
16220400181,AF,9938.9446,19033.8652,9094.9207,91.51,2,junction_floor
13297700041,AF,176807.8598,183518.6326,6710.7728,3.8,2,junction_floor
13320300011,AF,43434.0781,59390.2402,15956.1621,36.74,2,junction_floor
13320400041,AF,14032.5911,22384.8164,8352.2253,59.52,2,junction_floor
13320500141,AF,23488.8992,35672.5156,12183.6165,51.87,2,junction_floor
13330200035,AF,6224.8461,24770.6252,18545.7791,297.93,2,junction_floor
13330800085,AF,16743.7666,20921.0173,4177.2507,24.95,2,junction_floor
13330800305,AF,228.0663,279.671,51.6047,22.63,2,junction_floor
13341000091,AF,210714.9688,219875.5559,9160.5871,4.35,2,junction_floor
13341000141,AF,206761.4441,212258.1258,5496.6817,2.66,2,junction_floor
13341000151,AF,204104.6094,204244.4367,139.8274,0.07,2,junction_floor
13341000295,AF,214490.4375,216309.2699,1818.8324,0.85,2,junction_floor
13341000035,AF,214086.9219,223786.7987,9699.8768,4.53,2,junction_floor
13341000075,AF,211906.8438,224064.634,12157.7902,5.74,2,junction_floor
13342100041,AF,18831.3897,30273.2988,11441.9091,60.76,2,junction_floor
13342200031,AF,6529.7467,6792.3324,262.5857,4.02,2,junction_floor
13342300101,AF,21621.2921,38107.9414,16486.6493,76.25,2,junction_floor
13342700021,AF,6114.7013,6643.2422,528.5409,8.64,2,junction_floor
13345000151,AF,96433.0065,133894.6094,37461.6028,38.85,2,junction_floor
13341000181,AF,158242.301,189574.0863,31331.7854,19.8,2,junction_floor
13346100031,AF,64575.3082,104394.75,39819.4418,61.66,2,junction_floor
13346300021,AF,50407.1682,50412.5067,5.3385,0.01,2,junction_floor
13346700071,AF,19242.0464,30390.0938,11148.0473,57.94,2,junction_floor
13347300131,AF,49905.9902,53299.6431,3393.6529,6.8,2,junction_floor
13351000171,AF,2705.8621,2711.069,5.2069,0.19,2,junction_floor
13351000155,AF,2774.4493,2779.9007,5.4514,0.2,2,junction_floor
13351000165,AF,2747.915,2763.6278,15.7128,0.57,2,junction_floor
13351000181,AF,2559.8935,7185.6388,4625.7453,180.7,2,junction_floor
13356300081,AF,16163.9206,30754.1045,14590.1839,90.26,2,junction_floor
13362800043,AF,5216.613,5655.284,438.671,8.41,2,junction_floor
13362800303,AF,1525.9887,1612.1089,86.1202,5.64,2,junction_floor
13362800183,AF,2038.609,2112.2079,73.5989,3.61,2,junction_floor
13362800203,AF,766.3494,1035.5994,269.25,35.13,2,junction_floor
13364000031,AF,17558.8038,19718.0576,2159.2538,12.3,2,junction_floor
13365000031,AF,28816.0837,28839.0462,22.9625,0.08,2,junction_floor
13366000013,AF,24901.8294,27657.957,2756.1276,11.07,2,junction_floor
13367000023,AF,19740.7607,23366.6143,3625.8536,18.37,2,junction_floor
13367000101,AF,10656.9726,14920.1738,4263.2012,40.0,2,junction_floor
13370400061,AF,10625.1382,22266.2801,11641.1419,109.56,2,junction_floor
13370700255,AF,1492.8347,2842.5012,1349.6665,90.41,2,junction_floor
13370700125,AF,1196.2494,2062.9232,866.6738,72.45,2,junction_floor
13370700485,AF,656.5636,678.6746,22.111,3.37,2,junction_floor
13370900035,AF,57688.6312,104704.9375,47016.3063,81.5,2,junction_floor
13380300041,AF,46838.6214,64234.7891,17396.1676,37.14,2,junction_floor
13380100155,AF,10665.416,51381.3313,40715.9153,381.76,2,junction_floor
14100001125,AF,5512.7012,10823.5699,5310.8687,96.34,2,junction_floor
14100001735,AF,1332.2555,2664.511,1332.2555,100.0,2,junction_floor
14100001915,AF,269.36,343.5952,74.2352,27.56,2,junction_floor
14100001325,AF,1300.4338,8272.7278,6972.294,536.15,2,junction_floor
14100002045,AF,5335.4424,5934.094,598.6515,11.22,2,junction_floor
14100001135,AF,5488.1274,6183.8741,695.7467,12.68,2,junction_floor
14100001145,AF,1124.6378,1441.0489,316.4111,28.13,2,junction_floor
14100001185,AF,5059.2363,5860.2317,800.9953,15.83,2,junction_floor
14100000415,AF,2044.2522,2512.0303,467.7781,22.88,2,junction_floor
14100000665,AF,1967.8145,2031.9249,64.1105,3.26,2,junction_floor
14100000775,AF,361.359,2580.2549,2218.8959,614.04,2,junction_floor
14100000195,AF,76567.9314,76980.9388,413.0074,0.54,2,junction_floor
14100000795,AF,1011.0541,1086.6402,75.5862,7.48,2,junction_floor
14100000815,AF,530.9183,619.1443,88.226,16.62,2,junction_floor
14100001815,AF,1300.0453,1310.1821,10.1368,0.78,2,junction_floor
14100001765,AF,2514.7189,2662.849,148.1301,5.89,2,junction_floor
14100002115,AF,33226.0541,44301.4054,11075.3513,33.33,2,junction_floor
14100001925,AF,171.7976,625.9643,454.1667,264.36,2,junction_floor
14100001305,AF,1481.1528,8133.3642,6652.2114,449.12,2,junction_floor
14100002145,AF,1749.8774,5388.6328,3638.7554,207.94,2,junction_floor
14100000405,AF,2386.942,2405.6112,18.6692,0.78,2,junction_floor
14100000965,AF,53.0574,72.418,19.3606,36.49,2,junction_floor
14100000325,AF,16106.9501,16122.9747,16.0246,0.1,2,junction_floor
14210000181,AF,2007835.5378,2167378.0301,159542.4923,7.95,2,junction_floor
14210000201,AF,1999864.0,2003662.7651,3798.7651,0.19,2,junction_floor
14210000161,AF,2016668.811,2030612.0293,13943.2183,0.69,2,junction_floor
14210000505,AF,2022752.25,4044015.0,2021262.75,99.93,2,junction_floor
14210000525,AF,2021476.5,2107015.8142,85539.3142,4.23,2,junction_floor
14100000165,AF,6074.6195,6091.4466,16.8271,0.28,2,junction_floor
14221100061,AF,334225.1196,340295.1733,6070.0537,1.82,2,junction_floor
14221300051,AF,310892.7575,320110.2822,9217.5247,2.96,2,junction_floor
14222000121,AF,11791.601,15930.4054,4138.8044,35.1,2,junction_floor
14222000131,AF,14566.3652,23421.75,8855.3848,60.79,2,junction_floor
14222000421,AF,1204.1739,1789.4568,585.2829,48.6,2,junction_floor
14223000261,AF,4819.326,5266.0083,446.6823,9.27,2,junction_floor
14223000371,AF,1179.8694,1345.3707,165.5013,14.03,2,junction_floor
14223000121,AF,253442.1728,483996.0781,230553.9053,90.97,2,junction_floor
14223000291,AF,3592.3659,5999.9782,2407.6123,67.02,2,junction_floor
14224000031,AF,15950.8629,19351.7078,3400.845,21.32,2,junction_floor
14226000161,AF,4426.6775,5053.7535,627.0761,14.17,2,junction_floor
14226000211,AF,852.7387,987.589,134.8502,15.81,2,junction_floor
14227700041,AF,177953.0778,179204.7915,1251.7138,0.7,2,junction_floor
