reach_id,region,original_facc,corrected_facc,delta,delta_pct,n_rch_up,correction_type
72306000073,NA,4332.379,5018.2349,685.8559,15.83,2,junction_floor
74222900453,NA,2622.5029,2891.0795,268.5766,10.24,2,junction_floor
75120700093,NA,24185.7652,41813.3677,17627.6025,72.88,2,junction_floor
72263000021,NA,89309.7266,90755.811,1446.0845,1.62,2,junction_floor
74293300101,NA,1074487.371,1078522.9717,4035.6007,0.38,2,junction_floor
73283000231,NA,95725.6527,106786.7305,11061.0778,11.55,2,junction_floor
85206000041,NA,10290.7715,10457.6705,166.8991,1.62,2,junction_floor
85206000483,NA,2401.5582,2436.4692,34.9111,1.45,2,junction_floor
81170000105,NA,4056.7239,4236.6881,179.9642,4.44,2,junction_floor
72530300025,NA,980037.436,1152392.2872,172354.8512,17.59,2,junction_floor
78329500041,NA,24097.5198,29180.7627,5083.2429,21.09,2,junction_floor
72408900291,NA,7034.4171,12285.7617,5251.3447,74.65,2,junction_floor
71181400061,NA,243531.5781,244235.3867,703.8086,0.29,2,junction_floor
71181400043,NA,242322.0469,244080.9991,1758.9523,0.73,2,junction_floor
74293700061,NA,1052306.2928,1064761.5088,12455.216,1.18,2,junction_floor
73285000151,NA,39743.6504,46982.8093,7239.1589,18.21,2,junction_floor
73286000173,NA,7405.1318,7759.0555,353.9237,4.78,2,junction_floor
85206000283,NA,4187.9153,4353.7261,165.8107,3.96,2,junction_floor
74265000111,NA,365765.8348,461338.8906,95573.0559,26.13,2,junction_floor
83170600015,NA,1449.677,5842.7183,4393.0413,303.04,2,junction_floor
81380200031,NA,6695.7619,7193.9395,498.1775,7.44,2,junction_floor
71329000053,NA,32296.0492,45511.9404,13215.8912,40.92,2,junction_floor
72405000451,NA,5429.5605,9431.8613,4002.3008,73.71,2,junction_floor
74298600413,NA,1739.406,3450.1974,1710.7914,98.35,2,junction_floor
81190800061,NA,3070.248,5776.4404,2706.1924,88.14,2,junction_floor
73240900323,NA,102.338,162.0064,59.6685,58.31,2,junction_floor
71349000543,NA,7341.9388,7664.7993,322.8605,4.4,2,junction_floor
72570600123,NA,8207.0969,8246.1082,39.0113,0.48,2,junction_floor
75363000095,NA,65994.6213,79905.2641,13910.6428,21.08,2,junction_floor
72120500081,NA,21258.2988,24324.7641,3066.4653,14.42,2,junction_floor
73252001513,NA,1505.4211,2402.603,897.1819,59.6,2,junction_floor
82211000385,NA,6701.5086,6705.6674,4.1588,0.06,2,junction_floor
81181300091,NA,108059.2578,216077.6875,108018.4297,99.96,2,junction_floor
72595000163,NA,21163.1836,23674.8926,2511.709,11.87,2,junction_floor
72582500023,NA,12723.7034,49107.1523,36383.449,285.95,2,junction_floor
72160500023,NA,29626.2812,53527.9648,23901.6836,80.68,2,junction_floor
81210200011,NA,5489.855,7452.6321,1962.7771,35.75,2,junction_floor
83160000201,NA,13732.9053,20815.5703,7082.6651,51.57,2,junction_floor
74286100031,NA,28382.9077,29174.6533,791.7456,2.79,2,junction_floor
71224300573,NA,216.2705,624.7319,408.4614,188.87,2,junction_floor
71224301183,NA,110.6186,153.7124,43.0938,38.96,2,junction_floor
71224700081,NA,33803.6124,34591.4734,787.8609,2.33,2,junction_floor
72230000195,NA,73.7825,92.2918,18.5093,25.09,2,junction_floor
75150000145,NA,41520.6398,46182.3967,4661.7569,11.23,2,junction_floor
74241700053,NA,394768.92,395500.6688,731.7488,0.19,2,junction_floor
75362900041,NA,5102.3456,6082.9487,980.6031,19.22,2,junction_floor
75363000231,NA,62005.6463,97282.2969,35276.6506,56.89,2,junction_floor
81110200161,NA,18032.1426,18072.5995,40.457,0.22,2,junction_floor
