reach_id,region,original_facc,corrected_facc,delta,delta_pct,correction_type
11734700131,AF,9970.3448,25852.8936,15882.5488,159.3,single_upstream
13279400481,AF,15009.6083,22711.5406,7701.9323,51.31,conservation_floor
13351000171,AF,81.0763,2705.8621,2624.7858,3237.43,conservation_floor
13370700295,AF,47.9313,971.3334,923.4021,1926.51,single_upstream
14100001726,AF,788.8645,1332.2555,543.391,68.88,single_upstream
13362800133,AF,1176.1567,3564.5977,2388.441,203.07,single_upstream
15140700281,AF,16282.1648,21498.4578,5216.293,32.04,single_upstream
17249900013,AF,714.733,6653.6059,5938.8729,830.92,conservation_floor
14634000021,AF,21713.9444,39383.0078,17669.0634,81.37,single_upstream
13229900561,AF,13071.5652,14462.6646,1391.0994,10.64,single_upstream
15302300021,AF,17307.7578,71374.516,54066.7582,312.38,single_upstream
14580900201,AF,3427.8754,3628.2497,200.3743,5.85,single_upstream
14277800653,AF,39.6051,377.6654,338.0603,853.58,single_upstream
14577700105,AF,143.0477,2492.117,2349.0694,1642.16,single_upstream
11734700124,AF,9985.2756,25852.8936,15867.618,158.91,single_upstream
11744800051,AF,7941.6243,9205.0628,1263.4385,15.91,conservation_floor
13279400471,AF,15805.1426,22711.5406,6906.398,43.7,single_upstream
13351000165,AF,81.0763,2747.915,2666.8387,3289.29,conservation_floor
13370700285,AF,47.9313,971.3334,923.4021,1926.51,single_upstream
14228600093,AF,13783.2428,18301.7208,4518.4779,32.78,conservation_floor
13362800123,AF,1194.35,3564.5977,2370.2478,198.46,single_upstream
15140700271,AF,18536.0098,21498.4578,2962.448,15.98,single_upstream
17249800053,AF,859.8596,6653.6059,5793.7463,673.8,single_upstream
13229900551,AF,12956.9287,14462.6646,1505.7359,11.62,single_upstream
15302300015,AF,51423.342,71374.516,19951.174,38.8,single_upstream
14277800641,AF,40.9998,377.6654,336.6656,821.14,single_upstream
14577700375,AF,196.7861,1246.0585,1049.2724,533.2,single_upstream
14577700095,AF,112.3182,1246.0585,1133.7403,1009.4,single_upstream
14301002565,AF,212.5187,296.352,83.8332,39.45,conservation_floor
11571800041,AF,3081.0,3854.3183,773.3183,25.1,conservation_floor
11734700111,AF,10039.5693,25852.8936,15813.3243,157.51,single_upstream
11744800041,AF,8534.2676,9205.0628,670.7952,7.86,single_upstream
13279400461,AF,16199.0354,22711.5406,6512.5052,40.2,single_upstream
13351000155,AF,51.1587,2774.4493,2723.2906,5323.22,conservation_floor
13370700275,AF,47.9313,971.3334,923.4021,1926.51,single_upstream
14228600083,AF,13944.502,18301.7208,4357.2188,31.25,single_upstream
13362800043,AF,2710.6225,5216.613,2505.9905,92.45,conservation_floor
15140700261,AF,18536.0098,21498.4578,2962.448,15.98,single_upstream
17249800043,AF,53.0238,6653.6059,6600.5821,12448.33,single_upstream
13229900541,AF,12841.1609,14462.6646,1621.5037,12.63,single_upstream
15302100114,AF,51435.2988,71374.516,19939.2172,38.77,single_upstream
14277800633,AF,45.1419,377.6654,332.5235,736.62,single_upstream
14577700366,AF,228.1164,1246.0585,1017.9421,446.24,single_upstream
14577700085,AF,139.6196,1305.2051,1165.5855,834.83,conservation_floor
14301002145,AF,38.4103,84.9012,46.4908,121.04,conservation_floor
14301000875,AF,58.041,325.1528,267.1118,460.21,conservation_floor
11571800031,AF,3122.0,3854.3183,732.3183,23.46,single_upstream
11734700104,AF,10058.5722,25852.8936,15794.3215,157.02,single_upstream
13279400451,AF,16600.6769,22711.5406,6110.8637,36.81,single_upstream
13351000145,AF,51.1587,2889.4756,2838.3169,5548.06,conservation_floor
13370700265,AF,47.9313,971.3334,923.4021,1926.51,single_upstream
14228600073,AF,26274.9062,26533.9523,259.0461,0.99,conservation_floor
13362800031,AF,2803.6925,5216.613,2412.9205,86.06,single_upstream
15140700251,AF,18536.0098,21498.4578,2962.448,15.98,single_upstream
16249000523,AF,139.1392,4539.1895,4400.0503,3162.34,single_upstream
17249800033,AF,53.0238,6653.6059,6600.5821,12448.33,single_upstream
13268600131,AF,30093.5572,36274.5014,6180.9442,20.54,conservation_floor
13229900531,AF,12725.7701,14462.6646,1736.8945,13.65,single_upstream
14620100023,AF,32163.1229,34825.1409,2662.018,8.28,single_upstream
15302100105,AF,51726.2475,71374.516,19648.2685,37.99,single_upstream
14277800621,AF,168.1761,409.9623,241.7862,143.77,conservation_floor
14577700075,AF,144.0379,1375.1512,1231.1133,854.72,conservation_floor
14301002525,AF,93.5365,110.5342,16.9976,18.17,conservation_floor
11571800021,AF,3190.0,3854.3183,664.3183,20.83,single_upstream
11734700091,AF,10900.1252,25852.8936,14952.7684,137.18,single_upstream
11744800021,AF,2145.5845,5855.7736,3710.1891,172.92,single_upstream
13262100161,AF,16897.8358,22298.1132,5400.2775,31.96,conservation_floor
13279400441,AF,16979.0723,22711.5406,5732.4684,33.76,single_upstream
13286700073,AF,3338.9813,8077.008,4738.0268,141.9,single_upstream
13351000135,AF,48.0387,2889.4756,2841.4369,5914.9,single_upstream
13370700215,AF,50.6753,1157.9377,1107.2625,2185.02,conservation_floor
13362800023,AF,2998.2935,5216.613,2218.3195,73.99,single_upstream
15140700241,AF,18536.0098,21498.4578,2962.448,15.98,single_upstream
13268600121,AF,30479.261,36274.5014,5795.2403,19.01,single_upstream
13229900521,AF,12608.4939,14462.6646,1854.1707,14.71,single_upstream
17299900071,AF,8386.7559,12206.8774,3820.1216,45.55,conservation_floor
14540600091,AF,13712.4921,16994.4883,3281.9962,23.93,single_upstream
15302100095,AF,52018.1925,71374.516,19356.3235,37.21,single_upstream
14277800613,AF,168.1761,409.9623,241.7862,143.77,single_upstream
14577700065,AF,202.7704,1539.1434,1336.3729,659.06,conservation_floor
14301002455,AF,64.4817,111.6393,47.1575,73.13,conservation_floor
14301000915,AF,15.7434,149.1729,133.4295,847.52,conservation_floor
11734700081,AF,11747.1076,25852.8936,14105.786,120.08,single_upstream
11744800011,AF,2694.4074,5855.7736,3161.3662,117.33,single_upstream
13262100154,AF,16919.9786,22298.1132,5378.1346,31.79,single_upstream
13286700063,AF,6230.5775,8077.008,1846.4306,29.63,single_upstream
13351000125,AF,45.4777,2889.4756,2843.9979,6253.6,single_upstream
13370700206,AF,20.6944,1157.9377,1137.2433,5495.41,single_upstream
13362800011,AF,3928.9939,5216.613,1287.6191,32.77,single_upstream
15140700231,AF,18536.0098,21498.4578,2962.448,15.98,single_upstream
13268600111,AF,30766.7022,36274.5014,5507.7992,17.9,single_upstream
13229900511,AF,12493.4803,14462.6646,1969.1843,15.76,single_upstream
14304200151,AF,15726.9291,24532.5115,8805.5824,55.99,conservation_floor
17299900061,AF,8386.7559,12206.8774,3820.1216,45.55,single_upstream
14540600081,AF,15894.2352,16994.4883,1100.2532,6.92,single_upstream
15302100085,AF,52318.1087,71374.516,19056.4073,36.42,single_upstream
14277800601,AF,168.1761,409.9623,241.7862,143.77,single_upstream
14577700056,AF,202.7704,1539.1434,1336.3729,659.06,single_upstream
14301000905,AF,37.7174,186.8903,149.1729,395.5,conservation_floor
11734700071,AF,12167.8841,25852.8936,13685.0095,112.47,single_upstream
11744600131,AF,3239.5592,5855.7736,2616.2144,80.76,single_upstream
13262100141,AF,17700.0886,22298.1132,4598.0246,25.98,single_upstream
13351000116,AF,42.7379,2889.4756,2846.7377,6660.92,single_upstream
17270400181,AF,52.5242,3851.1641,3798.6399,7232.17,conservation_floor
15140700221,AF,18608.1711,21498.4578,2890.2867,15.53,single_upstream
13268600101,AF,31070.6736,36274.5014,5203.8278,16.75,single_upstream
13229900501,AF,12375.827,14462.6646,2086.8376,16.86,single_upstream
14304200144,AF,15754.2883,24532.5115,8778.2232,55.72,single_upstream
17299900051,AF,8393.0098,12206.8774,3813.8677,45.44,single_upstream
15302100075,AF,52615.0358,71374.516,18759.4802,35.65,single_upstream
11734700061,AF,13012.1518,25852.8936,12840.7418,98.68,single_upstream
11744600121,AF,3324.7454,5855.7736,2531.0282,76.13,single_upstream
13262100131,AF,17712.0117,22298.1132,4586.1015,25.89,single_upstream
14271200081,AF,5112.3704,7235.6842,2123.3139,41.53,single_upstream
17270400171,AF,85.9024,3851.1641,3765.2617,4383.19,single_upstream
15140700211,AF,18688.5189,21498.4578,2809.9389,15.04,single_upstream
18192000991,AF,963.4849,1225.8123,262.3275,27.23,conservation_floor
13268600091,AF,31373.7266,36274.5014,4900.7748,15.62,single_upstream
13229900491,AF,12259.6821,14462.6646,2202.9825,17.97,single_upstream
14304200131,AF,16410.9083,24532.5115,8121.6033,49.49,single_upstream
17299900041,AF,8397.3623,12206.8774,3809.5151,45.37,single_upstream
15302100065,AF,52913.9556,71374.516,18460.5604,34.89,single_upstream
11734700051,AF,13746.4747,25852.8936,12106.4189,88.07,single_upstream
11744600111,AF,3412.8743,5855.7736,2442.8994,71.58,single_upstream
11747000221,AF,1707.0,10382.2754,8675.2754,508.22,single_upstream
13367000023,AF,11995.5715,19740.7607,7745.1892,64.57,conservation_floor
14271200071,AF,5692.8253,7235.6842,1542.8589,27.1,single_upstream
